,km_driven,seats,selling_price_USD,mileage_kmpl,max_power_bhp,engine_CC,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,year_cat_2001 - 2005,year_cat_2006 - 2010,year_cat_2011 - 2015,year_cat_2016 - 2020
7259,198000,5,1800.0,14.8,68.0,1998,1,0,0,1,0,1,0,1,0,0,0,0,0,0
7260,65000,5,3480.0,15.64,64.1,1193,0,0,1,1,0,1,0,0,0,0,0,1,0,0
7261,20000,5,10668.0,28.09,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7262,60000,5,4800.0,17.0,73.75,1198,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7263,13120,5,4680.0,25.17,53.3,799,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7264,87500,5,18600.0,17.1,170.0,1956,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7265,125000,5,7200.0,22.32,126.32,1582,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7266,25000,5,9600.0,17.4,81.86,1197,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7267,120000,7,7200.0,20.77,88.8,1248,1,0,0,1,0,1,0,0,0,1,0,0,1,0
7268,35000,5,9540.0,17.01,121.3,1591,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7269,25000,5,8820.0,22.54,88.73,1396,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7270,120000,5,3000.0,16.4,90.0,1896,1,0,0,1,0,1,0,0,0,1,1,0,0,0
7271,25000,5,4800.0,24.04,67.0,999,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7272,79000,5,1560.0,13.1,82.0,1493,1,0,0,1,0,1,0,1,0,0,1,0,0,0
7273,125000,8,7200.0,21.04,83.8,1461,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7274,140000,8,4740.0,14.0,95.0,2489,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7275,80000,5,8640.0,21.19,88.73,1396,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7276,110000,5,5400.0,16.8,116.4,1497,0,0,1,1,0,1,0,0,0,1,0,0,1,0
7277,25000,5,8400.0,18.16,86.8,1196,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7278,46000,7,12000.0,24.5,98.6,1498,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7279,1000,5,6000.0,20.3,68.07,1086,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7280,60000,4,1500.0,16.1,37.0,796,0,0,1,1,0,1,0,1,0,0,0,1,0,0
7281,80000,8,8280.0,21.04,83.8,1461,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7282,120000,5,18600.0,17.1,170.0,1956,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7283,110000,5,2040.0,15.3,65.3,1193,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7284,110000,5,3300.0,20.4,91.7,1248,1,0,0,1,0,1,0,0,0,1,0,1,0,0
7285,200000,8,6000.0,12.8,102.0,2494,1,0,0,1,0,1,0,0,0,1,0,1,0,0
7286,80000,5,11400.0,19.33,138.1,1968,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7287,24000,5,9635.988,28.4,74.02,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7288,150000,5,5640.0,23.4,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7289,60000,5,3600.0,25.17,53.3,799,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7290,116000,5,7200.0,19.01,108.45,1461,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7291,104300,5,3300.0,20.0,68.1,1399,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7292,30000,6,8400.0,25.32,77.0,1198,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7293,33000,7,39000.0,11.3,254.8,2987,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7294,25000,5,9600.0,21.66,108.62,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7295,60000,5,26400.0,17.68,174.33,1968,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7296,121000,5,2940.0,18.1,110.0,1493,1,0,0,1,0,1,0,1,0,0,0,1,0,0
7297,120000,5,3720.0,16.8,110.0,1493,1,0,0,1,0,1,0,1,0,0,0,1,0,0
7298,120000,5,2940.0,18.1,110.0,1493,1,0,0,1,0,1,0,1,0,0,0,1,0,0
7299,110000,5,5400.0,16.47,73.9,1198,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7300,84000,5,10200.0,16.96,138.03,1968,1,0,0,1,0,0,0,1,0,0,0,0,1,0
7301,120000,5,3900.0,10.1,152.0,2354,0,0,1,1,0,0,0,0,0,1,1,0,0,0
7302,100000,5,4919.988,22.9,74.0,1248,1,0,0,1,0,1,0,0,0,1,0,0,1,0
7303,50000,5,66000.0,11.2,235.0,1969,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7304,73500,5,12000.0,19.67,126.2,1582,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7305,34000,5,7080.0,24.4,71.0,1120,1,0,0,1,0,1,0,1,0,0,0,0,0,1
7306,23000,5,14400.0,20.45,108.5,1461,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7307,163000,5,2100.0,17.8,68.0,1399,1,0,0,1,0,1,0,0,0,1,0,1,0,0
7308,119000,5,3600.0,16.52,123.7,1991,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7309,50000,7,26100.0,11.36,171.5,2755,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7310,10500,5,13320.0,25.6,97.9,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7311,280000,5,1800.0,14.8,68.0,1998,1,0,0,1,0,1,0,1,0,0,1,0,0,0
7312,155000,5,3900.0,20.54,103.6,1598,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7313,163000,5,3900.0,17.8,68.0,1399,1,0,0,1,0,1,0,0,0,0,0,1,0,0
7314,75000,5,3360.0,17.7,78.0,1497,0,0,1,1,0,1,0,0,0,0,0,1,0,0
7315,80000,5,9180.0,26.0,98.6,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7316,120000,5,7680.0,26.0,98.6,1498,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7317,120000,5,780.0,17.88,52.8,1396,1,0,0,1,0,1,0,0,0,1,0,1,0,0
7318,175000,5,2340.0,18.7,66.0,1896,1,0,0,1,0,1,0,1,0,0,0,1,0,0
7319,15000,5,3540.0,24.7,47.3,796,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7320,100000,5,7500.0,23.4,74.0,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7321,80000,5,1920.0,18.9,67.1,998,0,0,1,1,0,1,0,1,0,0,0,1,0,0
7322,84000,5,3960.0,23.1,67.04,998,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7323,50000,5,2160.0,15.6,70.0,1196,0,0,1,1,0,1,0,1,0,0,0,1,0,0
7324,35000,5,1800.0,14.0,35.0,796,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7325,30000,5,3600.0,19.81,68.05,1086,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7326,2388,5,8760.0,18.6,81.83,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7327,16200,5,7800.0,24.3,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7328,10000,4,3960.0,33.44,40.3,796,0,0,0,1,0,1,0,1,0,0,0,0,0,1
7329,15000,5,4392.0,23.95,67.1,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7330,5000,5,13788.0,17.0,121.3,1591,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7331,42000,5,1800.0,20.63,67.0,1198,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7332,120000,5,2244.0,17.92,62.1,1086,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7333,60000,7,5100.0,13.93,138.03,2179,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7334,76000,4,1800.0,16.1,37.0,796,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7335,15000,5,7440.0,20.4,94.93,1194,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7336,100000,5,3000.0,16.6,122.4,1896,1,0,0,1,0,1,0,1,0,0,0,1,0,0
7337,83000,5,5700.0,15.74,121.3,1591,0,0,1,1,0,0,0,0,0,0,0,0,1,0
7338,67600,5,9000.0,14.81,163.7,1998,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7339,160000,7,15000.0,13.5,178.0,2477,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7340,80000,5,3000.0,21.1,55.2,814,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7341,100000,5,5340.0,25.8,98.6,1498,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7342,100000,5,4800.0,15.0,105.0,1896,1,0,0,1,0,1,0,0,0,0,0,1,0,0
7343,90000,5,4200.0,23.0,90.0,1396,1,0,0,1,0,1,0,1,0,0,0,1,0,0
7344,140000,5,3540.0,20.5,103.5,1598,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7345,25000,5,7200.0,21.21,81.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7346,20000,8,19800.0,13.68,147.8,2393,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7347,30000,4,1200.0,16.1,37.0,796,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7348,13000,5,8280.0,20.4,94.93,1194,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7349,42000,5,8520.0,18.6,81.83,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7350,10000,5,4200.0,20.3,68.05,998,0,0,1,1,0,1,0,1,0,0,0,0,0,1
7351,13000,5,2640.0,20.92,67.1,998,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7352,6500,7,8400.0,20.0,72.0,999,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7353,49500,5,2376.0,21.1,55.2,814,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7354,50000,5,4200.0,23.0,90.0,1396,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7355,35000,5,7800.0,21.4,83.1,1197,0,0,1,1,0,1,0,1,0,0,0,0,0,1
7356,120000,5,4560.0,21.03,65.0,1461,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7357,50000,5,4320.0,17.57,88.7,1193,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7358,116000,5,4620.0,15.0,103.5,1598,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7359,110000,5,7080.0,22.32,126.32,1582,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7360,70000,7,9000.0,15.1,140.0,2179,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7361,100000,5,3059.9880000000003,20.3,75.0,1248,1,0,0,1,0,1,0,0,0,1,0,0,1,0
7362,20000,5,5988.0,18.9,81.86,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7363,60000,5,8760.0,28.4,74.02,1248,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7364,30000,5,7800.0,27.3,98.6,1498,1,0,0,1,0,1,0,1,0,0,0,0,0,1
7365,75000,5,2640.0,23.08,63.12,1461,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7366,110000,5,1200.0,16.8,62.0,1405,1,0,0,1,0,1,0,0,0,1,0,1,0,0
7367,120000,5,1320.0,14.4,94.0,1599,0,0,1,1,0,1,1,0,0,0,1,0,0,0
7368,48000,5,1824.0,17.0,71.0,1405,1,0,0,1,0,1,0,1,0,0,0,1,0,0
7369,5000,5,7200.0,20.89,81.8,1197,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7370,120000,10,7440.0,13.58,72.4,2499,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7371,116000,5,9360.0,23.59,67.05,1364,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7372,1000,5,5340.0,21.21,81.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7373,15000,5,6900.0,17.36,81.86,1197,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7374,5000,5,11700.0,25.1,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7375,3500,5,5400.0,23.84,83.83,1199,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7376,80000,5,5760.0,25.83,99.0,1498,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7377,48676,8,1320.0,19.7,35.0,796,0,0,1,1,0,1,0,0,0,0,0,1,0,0
7378,30000,4,69960.0,17.09,261.4,2993,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7379,72000,5,4980.0,18.6,81.83,1197,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7380,51000,5,5700.0,22.0,81.8,1197,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7381,29000,5,6300.0,20.89,81.8,1197,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7382,28000,5,4380.0,20.52,81.8,1197,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7383,97000,5,4500.0,25.2,74.0,1248,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7384,59000,5,9180.0,28.4,74.02,1248,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7385,27000,5,9240.0,28.4,74.02,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7386,30000,5,4200.0,25.17,53.3,799,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7387,70000,7,10500.0,15.4,120.0,1997,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7388,69000,7,9360.0,15.1,140.0,2179,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7389,15000,5,11880.0,25.1,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7390,35700,5,9600.0,28.4,74.02,1248,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7391,120000,5,4200.0,22.32,126.32,1582,1,0,0,1,0,1,0,0,0,1,0,0,1,0
7392,120000,5,3900.0,22.07,73.9,1199,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7393,80000,5,4320.0,22.07,73.9,1199,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7394,120000,5,1776.0,20.92,67.1,998,0,0,1,1,0,1,0,0,0,0,0,1,0,0
7395,36000,5,8040.0,27.39,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7396,120000,5,5171.988,23.59,67.04,1364,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7397,9000,8,3120.0,16.8,34.2,796,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7398,50000,4,840.0,25.4,37.48,624,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7399,35000,5,3600.0,23.01,67.0,999,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7400,130000,7,1800.0,14.0,112.0,2498,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7401,70000,5,3120.0,20.0,68.0,1399,1,0,0,1,0,1,0,0,0,0,0,1,0,0
7402,90000,5,3840.0,19.3,73.9,1248,1,0,0,1,0,1,0,0,0,1,0,0,1,0
7403,35000,5,8400.0,17.0,108.5,1198,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7404,80000,5,4980.0,16.47,73.9,1198,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7405,120000,5,3120.0,17.8,75.0,1248,1,0,0,1,0,1,0,1,0,0,0,1,0,0
7406,80000,4,840.0,26.0,35.0,624,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7407,30000,5,6180.0,17.71,78.9,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7408,60000,5,9647.988,23.9,126.2,1582,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7409,200000,5,3300.0,16.6,122.4,1896,1,0,0,1,0,1,0,1,0,0,0,1,0,0
7410,101000,5,11208.0,22.77,98.59,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7411,110000,5,2520.0,17.8,68.0,1399,1,0,0,1,0,1,0,0,0,0,0,1,0,0
7412,136000,8,12600.0,12.99,100.6,2494,1,0,0,1,0,1,0,0,0,1,0,0,1,0
7413,250000,7,7800.0,14.8,80.0,2499,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7414,74000,5,6600.0,17.3,163.7,1998,1,0,0,1,0,1,1,0,0,0,0,0,1,0
7415,265000,9,3420.0,14.8,80.0,2499,1,0,0,1,0,1,1,0,0,0,0,1,0,0
7416,22700,5,8400.0,18.7,88.7,1199,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7417,45000,5,6300.0,18.9,82.0,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7418,36000,5,3000.0,15.37,73.0,1196,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7419,57000,5,6900.0,26.59,74.0,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7420,33000,5,6480.0,27.28,69.0,1047,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7421,59000,7,6720.0,16.02,93.7,1373,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7422,200000,5,4560.0,20.54,103.6,1598,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7423,80000,5,2880.0,15.6,70.0,1196,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7424,70000,5,3600.0,13.2,60.2,995,0,1,0,1,0,1,0,0,0,0,0,0,1,0
7425,50000,5,3360.0,22.7,53.64,799,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7426,118000,5,4200.0,21.1,73.9,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7427,250000,5,1320.0,19.1,70.0,1405,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7428,20000,5,11760.0,21.5,108.5,1497,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7429,21871,5,11639.988,21.5,108.5,1497,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7430,120000,6,4284.0,25.32,77.0,1198,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7431,100000,5,3360.0,19.1,70.0,1405,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7432,50000,7,5160.0,15.96,62.1,2523,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7433,70000,5,3000.0,22.74,47.3,796,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7434,80000,8,6300.0,18.2,73.74,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7435,25000,5,6000.0,23.84,84.0,1199,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7436,60000,7,12000.0,16.36,120.0,2179,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7437,25000,5,3792.0,24.7,47.3,796,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7438,50000,5,4200.0,24.7,47.3,796,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7439,14000,5,11400.0,21.5,108.5,1497,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7440,55425,4,540.0,16.1,37.0,796,0,0,1,1,0,1,0,1,0,0,1,0,0,0
7441,76000,7,5700.0,15.96,62.1,2523,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7442,3000,7,38400.0,15.04,174.5,2755,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7443,139000,7,7200.0,18.49,100.0,1493,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7444,100000,5,5160.0,15.04,103.2,1598,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7445,60000,5,11580.0,19.67,126.2,1582,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7446,35000,5,4740.0,14.3,103.5,1598,0,0,1,1,0,0,0,1,0,0,0,0,1,0
7447,120000,9,1800.0,12.2,68.0,1948,1,0,0,1,0,1,0,0,0,0,0,1,0,0
7448,37659,7,8400.0,20.77,88.8,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7449,89000,5,3000.0,23.2,73.94,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7450,37500,7,8160.0,20.77,88.8,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7451,5000,5,6000.0,23.84,84.0,1199,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7452,21000,5,5040.0,18.9,81.86,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7453,10000,5,3480.0,23.95,67.05,998,0,0,1,1,0,1,0,1,0,0,0,0,0,1
7454,30000,5,9000.0,28.4,74.02,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7455,19800,7,3600.0,15.37,73.0,1196,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7456,90000,5,3000.0,21.1,73.9,1248,1,0,0,1,0,1,0,0,0,1,0,0,1,0
7457,33033,5,4020.0,19.4,86.8,1198,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7458,63063,5,5580.0,18.9,82.0,1197,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7459,70000,5,1200.0,18.9,67.0,1061,0,0,1,1,0,1,0,1,0,0,0,1,0,0
7460,80000,5,1200.0,17.3,64.0,1061,0,0,1,1,0,1,0,1,0,0,0,1,0,0
7461,120000,7,6600.0,20.77,88.76,1248,1,0,0,1,0,1,0,0,0,1,0,0,1,0
7462,120000,5,4092.0,19.3,73.9,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7463,50000,5,7200.0,24.0,73.97,1186,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7464,167000,5,7800.0,25.1,98.6,1498,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7465,80000,5,906.3240000000001,16.0,63.0,995,0,0,1,1,0,1,0,0,0,0,0,1,0,0
7466,100000,5,2580.0,25.0,69.01,1396,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7467,60000,5,7800.0,28.09,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7468,50000,5,10800.0,20.37,108.45,1461,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7469,17000,5,6000.0,18.6,81.83,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7470,46000,5,6600.0,21.4,83.1,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7471,60000,5,5700.0,25.2,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7472,198000,5,780.0,18.9,67.1,998,0,0,1,1,0,1,0,1,0,0,0,1,0,0
7473,60000,5,5100.0,24.4,71.0,1120,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7474,90000,5,5723.988,21.43,87.2,1364,1,0,0,1,0,1,1,0,0,0,0,0,1,0
7475,40000,5,1800.0,18.0,62.0,995,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7476,90000,5,2700.0,19.7,46.3,796,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7477,80000,5,2280.0,19.7,46.3,796,0,0,1,1,0,1,0,0,0,0,0,1,0,0
7478,164000,5,1200.0,19.7,46.3,796,0,0,1,1,0,1,0,0,0,1,1,0,0,0
7479,70000,7,4800.0,13.6,63.0,2523,1,0,0,1,0,1,0,1,0,0,0,0,1,0
7480,31800,5,47700.0,17.01,188.0,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7481,74000,5,16200.0,13.7,153.86,1997,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7482,20000,5,61800.0,22.37,214.56,2487,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7483,45000,5,38400.0,19.33,177.0,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7484,17000,5,49200.0,9.5,280.0,3604,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7485,12000,6,10800.0,16.55,105.0,2498,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7486,68089,5,24000.0,19.16,157.7,2494,0,0,1,0,1,0,0,0,0,0,0,0,0,1
7487,56494,5,6600.0,18.2,88.7,1199,0,0,1,0,1,1,0,0,0,0,0,0,0,1
7488,79328,7,9000.0,12.99,100.6,2494,1,0,0,0,1,1,0,1,0,0,0,0,1,0
7489,7032,5,9348.0,19.0,88.76,1199,0,0,1,0,1,0,0,0,0,0,0,0,0,1
7490,10000,5,48000.0,22.48,187.74,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7491,17000,5,62400.0,15.0,194.4,1991,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7492,21000,7,54000.0,12.83,148.31,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7493,26500,7,11639.988,17.6,147.94,2179,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7494,37000,5,72000.0,13.5,254.79,2987,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7495,45629,5,5700.0,18.9,81.86,1197,0,0,1,0,1,0,0,0,0,0,0,0,0,1
7496,3500,5,13500.0,18.15,118.35,998,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7497,52000,5,19800.0,12.0,187.4,2354,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7498,35000,7,8880.0,16.5,70.0,1493,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7499,15000,6,4800.0,18.15,82.0,1198,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7500,14000,5,5160.0,20.51,67.04,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7501,20000,5,13584.0,17.0,110.0,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7502,68850,5,4224.0,18.9,67.1,998,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7503,45775,5,3035.9880000000003,23.84,84.0,1199,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7504,70000,5,960.0,16.2,62.1,995,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7505,68203,5,3756.0,21.79,67.05,998,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7506,30000,5,4560.0,18.9,81.86,1197,0,0,1,1,0,1,0,1,0,0,0,0,1,0
7507,25000,5,4200.0,25.17,53.3,799,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7508,90000,5,7200.0,19.87,83.8,1461,1,0,0,1,0,1,0,1,0,0,0,0,0,1
7509,97343,5,1056.0,18.8,90.0,1248,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7510,70000,8,1920.0,19.7,35.0,796,0,0,1,1,0,1,1,0,0,0,0,1,0,0
7511,31000,5,3480.0,20.36,78.9,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7512,70000,7,7800.0,15.4,120.0,2179,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7513,20000,5,4560.0,21.94,61.7,1196,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7514,62000,5,2160.0,21.1,55.2,814,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7515,29000,4,900.0,16.1,37.0,796,0,0,1,1,0,1,0,0,0,0,0,1,0,0
7516,82507,7,1584.0,13.93,138.03,2179,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7517,60000,5,1320.0,18.6,79.4,1199,0,0,1,1,0,1,0,1,0,0,0,1,0,0
7518,10000,5,4680.0,23.95,67.05,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
7519,70000,5,6600.0,18.6,81.83,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7520,59400,4,840.0,16.1,37.0,796,0,0,1,1,0,1,1,0,0,0,0,1,0,0
7521,20000,5,3300.0,21.1,55.2,814,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7522,125876,5,3000.0,15.0,104.68,1586,0,0,1,1,0,1,0,1,0,0,0,1,0,0
7523,5000,5,25200.0,16.0,160.77,1368,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7524,90000,7,3000.0,13.55,118.35,2179,1,0,0,1,0,1,0,1,0,0,0,0,1,0
